noc,var.comp_elec,var.eng_tech,var.telco,var.tech_design,var.program,var.interact_comp,harm.rank2006,perc.rank2006,harm.rank2016,perc.rank2016,harm.rank2021,perc.rank2021,noc_title_2016,perc.change.21.06,rank.change.21.06,perc.change.21.16,rank.change.21.16
1251,0.607250918072586,0.625130579525857,1.19361746943203,2.27554518527063,0.0926647182049349,1.23326630411886,75.8045097161465,83.9583333333333,119.143568585882,71.6356107660456,111.796473725425,73.7991266375546,"Court reporters, medical transcriptionists and related occupations",0.101592066957787,35.9919640092785,-0.0216351587150904,-7.34709486045699
1252,3.99027037216829,2.19565423060425,0.586553116150482,1.40753108313813,3.2541144283188,4.19018842694852,247.629045269766,32.0833333333333,183.897923290889,46.583850931677,43.6579631233758,89.0829694323144,Health information management occupations,-0.569996360989811,-203.97108214639,-0.424991185006374,-140.239960167513
1253,2.21619177518682,1.28510533543002,1.24829864236687,1.83458795822411,0.825875189306928,2.00011437992956,202.415566218606,42.0833333333333,86.3697052081053,81.5734989648033,125.000922210908,69.4323144104803,Records management technicians,-0.27348981077147,-77.414644007698,0.12141184554323,38.6312170028027
1254,1.77176454034166,0.798653845731007,0.472263802395969,1.50690712587005,1.16597792691784,2.16076502324739,49.8037818013026,89.1666666666667,24.8245989058392,93.167701863354,26.2197772062652,93.2314410480349,Statistical officers and related research support occupations,-0.0406477438136827,-23.5840045950374,-0.000637391846808971,1.395178300426
1311,1.11816774382618,0.114935808171344,0.685944954059726,1.60434225774926,0.620313512131836,1.06515568345665,161.247286496631,54.375,248.813483010713,32.5051759834369,187.303980330551,44.7598253275109,Accounting technicians and bookkeepers,0.0961517467248908,26.05669383392,-0.122546493440741,-61.509502680162
1312,3.47480746672867,0.811930520426471,0.396187969119457,0.630064020556642,0.69780235561368,1.64764329883878,160.780404922918,55,195.611428318206,43.064182194617,183.455085487199,45.6331877729258,Insurance adjusters and claims examiners,0.0936681222707423,22.674680564281,-0.0256900557830879,-12.156342831007
1313,0.692751162635858,0.262583777107422,0.0558423077364585,0.160935763582866,0.282776560791968,1.02887721489658,259.489256533523,28.5416666666667,287.457823809065,24.6376811594203,267.667543007932,24.4541484716157,Insurance underwriters,0.0408751819505094,8.17828647440899,0.00183532687804566,-19.790280801133
1314,1.11940349257531,0.57687425261779,0.992462608705487,3.61865314016232,0.715116662363289,1.62413864350718,129.136590636288,64.5833333333333,164.547148321316,57.5569358178054,207.968739667558,40.174672489083,"Assessors, valuators and appraisers",0.244086608442504,78.83214903127,0.173822633287224,43.421591346242
1411,0.564564046826177,0.0564927412634386,0.398314346319531,0.825739961599744,0.286223359085466,2.28332097372313,211.323066916935,39.7916666666667,282.857740167964,25.0517598343685,314.084609299306,14.8471615720524,General office support workers,0.249445050946143,102.761542382371,0.102045982623161,31.226869131342
1414,3.26290587164272,0.0407681458831525,0.265822889252451,0.911535038753311,0.186227937766296,3.15065454555552,269.68161867951,25.2083333333333,203.956906974476,41.6149068322981,200.556286541416,41.703056768559,Receptionists,-0.164947234352256,-69.125332138094,-0.000881499362608174,-3.40062043306
1415,1.98758995855114,0.18680107958289,1.06915741747104,0.330112889781662,0.205300194836732,3.13372723818352,169.277534835798,52.2916666666667,177.171374574952,50.9316770186336,130.194563081333,66.3755458515284,Personnel clerks,-0.140838791848617,-39.082971754465,-0.154438688328948,-46.976811493619
1422,2.61401107878295,0.817297041064834,0.810657512969154,2.06141838548122,0.397356582093884,0.618746283490522,128.95503967144,64.7916666666667,131.050109477138,68.1159420289855,143.989146241172,63.5371179039301,Data entry clerks,0.0125454876273653,15.034106569732,0.0457882412505538,12.939036764034
1423,1.57425483324651,2.39759613988678,1.80913960765885,1.64304658586826,2.68268207086366,1.03147732403577,67.6025683492916,85.8333333333333,33.7743305382627,91.7184265010352,38.1868287516719,90.174672489083,Desktop publishing operators and related occupations,-0.0434133915574964,-29.4157395976197,0.0154375401195223,4.4124982134092
1431,1.9913128920593,0.384191241161267,0.612434515139809,1.29842453584385,0.295634731044306,0.722284448196191,222.00916967315,37.9166666666667,248.813483010713,32.5051759834369,169.270451427668,51.528384279476,Accounting and related clerks,-0.136117176128093,-52.738718245482,-0.190232082960391,-79.543031583045
1432,0.540861732176841,0.0298490089171036,0.0915677526934746,1.4927968560167,0.374815794757905,0.0302531541055356,234.813494282863,35.2083333333333,256.106002013776,29.8136645962733,265.364014177995,25.1091703056769,Payroll clerks,0.100991630276565,30.550519895132,0.0470449429059644,9.258012164219
1434,1.84593076882688,0.281704278163972,1.34318988902538,1.3051068401851,0.506568165188289,0.773414346555753,203.975218041949,41.4583333333333,160.236047822466,59.0062111801242,213.342785439274,38.8646288209607,"Banking, insurance and other financial clerks",0.0259370451237263,9.36756739732499,0.201415823591635,53.106737616808
1435,0.220201392668923,0.263098517669712,0.0943101664721253,1.46098485618435,0.246874975105484,0.635373971243183,172.423600765764,51.25,162.484295029169,58.1780538302277,166.575581052685,52.6200873362446,Collectors,-0.0137008733624454,-5.848019713079,0.055579664939832,4.09128602351601
1451,2.90234757624467,0.188045003478777,0.251285521535431,1.78174597516032,0.194820224822784,2.22621633345309,255.428342871478,31.0416666666667,149.176501362467,64.8033126293996,240.714569915447,31.4410480349345,Library assistants and clerks,-0.00399381368267826,-14.713772956031,0.333622645944651,91.53806855298
1452,1.7863217328727,0.295574470311629,0.0717357709468107,0.407782495128633,0.282324281633727,1.75194052434246,232.67456384426,35.625,212.680503363477,38.7163561076605,217.904234000489,37.5545851528384,"Correspondence, publication and regulatory clerks",-0.0192958515283843,-14.770329843771,0.0116177095482203,5.22373063701201
1454,1.16985598294548,1.03702211976168,0.024147675008856,1.93325737638146,0.641695956690809,0.327877217872788,122.877783624909,69.375,86.4135447568291,81.3664596273292,80.7238416989708,81.4410480349345,Survey interviewers and statistical clerks,-0.120660480349345,-42.1539419259382,-0.000745884076053055,-5.6897030578583
1511,1.78026831849397,0.716941068706448,0.539391220969772,0.892109166082167,0.380553933059532,2.55195312510013,366.59635868479,5.83333333333334,351.334443998946,13.6645962732919,265.426892792608,24.8908296943231,"Mail, postal and related workers",-0.190574963609898,-101.169465892182,-0.112262334210312,-85.907551206338
1512,1.680666633611,0.130481160836855,0.473946835977764,1.06873308329692,0.0550792156806903,0.702750747657613,457.264757619306,0.208333333333333,431.934559193456,1.86335403726708,421.762216428609,1.31004366812227,Letter carriers,-0.0110171033478894,-35.502541190697,0.00553310369144811,-10.172342764847
1513,1.78954336447411,0.138366915602442,0.206743391671898,1.82696719182365,0.272047446842152,0.570103210136843,390.528684053909,4.58333333333333,415.217409732695,2.69151138716356,395.226223046195,3.05676855895196,"Couriers, messengers and door-to-door distributors",0.0152656477438137,4.69753899228601,-0.00365257171788402,-19.9911866865
1521,1.60209117093878,1.82498984312242,1.34164236789591,1.12431358651994,0.269608141954826,2.61259363568243,199.334511976938,43.75,255.635127853404,30.4347826086957,176.944420546779,48.6899563318777,Shippers and receivers,-0.0493995633187773,-22.390091430159,-0.182551737231821,-78.690707306625
1523,4.41343866276626,1.5841336686025,0.338269522718202,1.66831133785034,0.659276272387634,2.34727525441734,126.072026457437,68.3333333333333,161.3551698314,58.592132505176,167.40178201815,52.1834061135371,Production logistics co-ordinators,0.161499272197962,41.329755560713,0.0640872639163886,6.04661218674997
1524,1.60647712402013,0.677462805867107,0.337057087152904,0.812851443992074,0.182211744956246,1.43436900877471,222.635212274621,37.7083333333333,190.040575137582,45.1345755693582,196.078052142603,43.2314410480349,Purchasing and inventory control workers,-0.055231077147016,-26.557160132018,0.0190313452132325,6.03747700502098
1525,2.42909393477505,0.853288162312351,1.71249352440146,2.47289820112506,1.41710960237544,2.02561397395491,59.5333454099411,87.7083333333333,58.7152453711078,87.7846790890269,103.966353317225,76.2008733624454,Dispatchers,0.115074599708879,44.4330079072839,0.115838057265815,45.2511079461172
1526,1.95657693945319,1.47630326943123,0.78253128584954,2.99804660626437,2.41296662706581,4.33988154715464,102.294767570078,77.0833333333334,109.009232537138,75.776397515528,246.26500877565,29.2576419213974,Transportation route and crew schedulers,0.47825691411936,143.970241205572,0.465187555941306,137.255776238512
2111,1.90192877210311,1.90323888160912,0.74856932075912,4.70533079291927,3.0906507946935,2.27199241724602,21.8289752650177,95.2083333333333,23.7828601236418,93.7888198757764,17.3099926874521,96.5065502183406,Physicists and astronomers,-0.0129821688500728,-4.5189825775656,-0.0271773034256421,-6.4728674361897
2112,1.03617379024648,0.655690441721231,0.725399876585681,6.93214354963228,0.656479232622467,2.55343657096218,45.1786845230501,90.4166666666667,58.4133285341295,87.991718426501,58.7054091572113,86.0262008733625,Chemists,0.0439046579330422,13.5267246341612,0.0196551755313859,0.292080623081795
2113,1.07504839319369,3.92250639199076,0.125839669818384,2.51283045654364,0.471604453788695,0.439047133954127,35.3953808991298,93.125,53.1332335675217,88.8198757763975,51.6327189054599,87.7729257641921,Geoscientists and oceanographers,0.0535207423580786,16.2373380063301,0.0104695001220537,-1.5005146620618
2114,0.440776466401432,4.42415922671566,1.53736498702596,6.87094460779108,5.17139887586844,3.85201730568975,27.4572954940506,93.9583333333333,47.0614950198573,89.8550724637681,32.1773665066555,91.9213973799127,Meteorologists and climatologists,0.0203693595342067,4.7200710126049,-0.0206632491614455,-14.8841285132018
2121,0.917918503785687,0.65481967168911,0.233411536236071,1.10718582556583,0.614001987396699,1.58027657224029,129.791361383398,63.75,98.6152370590842,77.8467908902692,83.6857515291293,81.2227074235808,Biologists and related scientists,-0.174727074235808,-46.1056098542687,-0.0337591653331164,-14.9294855299549
2122,3.53736736429792,2.44074826299914,0.440980135607036,0.720302195840977,4.84593174941621,0.535723314781053,60.2091213813241,87.2916666666667,91.3354574700886,80.5383022774327,84.5369776578054,81.0043668122271,Forestry professionals,0.0628729985443959,24.3278562764813,-0.00466064534794361,-6.79847981228319
2123,3.78624466441381,1.40912893011239,0.765349333238111,3.61537984277615,0.142857955612457,1.09788729963887,176.688958241476,47.7083333333333,132.092774871501,67.9089026915114,230.949722389077,32.9694323144105,"Agricultural representatives, consultants and specialists",0.147389010189228,54.260764147601,0.349394703771009,98.856947517576
2131,1.13628478556745,3.41507806132466,1.08492260238514,0.713185512477878,0.497612469699062,1.68961333050354,14.3565326985016,97.0833333333333,9.52782777766466,98.1366459627329,32.1590766206811,92.1397379912664,Civil engineers,0.0494359534206696,17.8025439221795,0.0599690797146654,22.6312488430164
2132,5.65092812961328,4.95603500801175,3.32818001861409,2.28123461810168,3.53426665033598,4.21008470246468,69.9913773877643,84.7916666666667,7.86379698040475,98.7577639751553,5.76099757533772,99.1266375545852,Mechanical engineers,-0.143349708879185,-64.2303798124266,-0.00368873579429873,-2.10279940506703
2133,1.82488962123575,1.29048159974077,1.46188160064628,7.68061310921039,1.37868330011517,1.73604297886831,8.83928571428571,98.5416666666667,13.5014641553089,97.1014492753623,9.7172236503856,98.0349344978166,Electrical and electronics engineers,0.00506732168850073,0.87793793609989,-0.00933485222454275,-3.7842405049233
2134,2.83384687845602,1.6584930992833,0.877637745604806,7.41413985430942,2.8767718521247,1.27618355777197,9.36313137837489,98.3333333333333,14.0503303202127,96.8944099378882,6.75806682919834,98.9082969432314,Chemical engineers,-0.00574963609898108,-2.60506454917655,-0.0201388700534324,-7.29226349101436
2141,0.959165205243873,1.36858480271321,0.438944592992774,2.6603081436373,0.641829710670985,0.748696582514753,33.71445930818,93.5416666666667,30.2885348904481,91.9254658385093,25.8946984506208,93.4497816593887,Industrial and manufacturing engineers,0.000918850072780197,-7.8197608575592,-0.0152431582087933,-4.3938364398273
2142,4.24157687916593,3.07836909147252,1.56715079151093,4.17974563460505,1.50127920149229,1.08724137959333,32.3176375263855,93.75,22.492577931717,94.824016563147,22.9155497641548,94.5414847161572,Metallurgical and materials engineers,-0.00791484716157205,-9.4020877622307,0.00282531846989793,0.422971832437799
2143,3.449531565783,1.0352212919629,0.247005350819235,2.90715828258456,0.723872629219625,1.77713320078528,22.1980596873598,94.7916666666667,16.1674433133978,96.48033126294,18.2476274659026,96.0698689956332,Mining engineers,-0.0127820232896652,-3.9504322214572,0.00410462267306771,2.0801841525048
2144,3.449531565783,1.0352212919629,0.247005350819235,2.90715828258456,0.723872629219625,1.77713320078528,22.1980596873598,94.7916666666667,16.1674433133978,96.48033126294,18.2476274659026,96.0698689956332,Geological engineers,-0.0127820232896652,-3.9504322214572,0.00410462267306771,2.0801841525048
2145,1.64752335744697,2.89963928791151,0.212840856040376,5.74368876623145,2.79594482301303,4.34208324194735,20.7351172146259,95.8333333333333,23.1370776314862,94.2028985507246,37.2425390390226,90.6113537117904,Petroleum engineers,0.0522197962154294,16.5074218243967,0.0359154483893424,14.1054614075364
2146,1.19396035668415,2.07765267870579,2.09370301618926,3.55422599215826,0.0710140831103238,3.45763529212283,7.14809597245406,99.1666666666667,6.91809702754642,99.3788819875776,7.66667047910972,98.6899563318777,Aerospace engineers,0.00476710334788937,0.51857450665566,0.00688925655699911,0.7485734515633
2147,0.573839212563066,2.26944927588905,0.594713544665273,6.25040836960874,2.8722097596334,1.82929291462576,6.67697063369397,99.375,7.69982980040229,98.9648033126294,4.19639703285058,99.7816593886463,Computer engineers (except software engineers and designers),-0.00406659388646288,-2.48057360084339,-0.00816856076016889,-3.50343276755171
2148,0.101283744346997,0.65276227785925,0.0875895368680638,6.06557356435337,0.84661637283794,0.450941691824538,16.9217176179537,96.4583333333333,22.8953874821844,94.6169772256729,21.0722883028365,95.4148471615721,"Other professional engineers, n.e.c.",0.0104348617176128,4.1505706848828,-0.00797869935899175,-1.8230991793479
2151,2.93330061932516,1.9776286026451,0.636805224015423,3.12225000120106,1.25127117897494,2.20477924594127,34.6183193910024,93.3333333333333,55.5776831474731,88.4057971014493,27.6751283486707,93.0131004366812,Architects,0.0032023289665211,-6.9431910423317,-0.0460730333523195,-27.9025547988024
2152,2.31443492311478,1.79229297084303,1.15988747873806,3.74374426343467,0.22229035066777,4.26285910784456,113.981350469719,73.9583333333333,81.5784008897244,82.815734989648,51.9210840347739,87.5545851528384,Landscape architects,-0.135962518195051,-62.0602664349451,-0.047388501631904,-29.6573168549505
2153,1.42494136750722,2.66245232085634,0.192032759792004,0.296272852845706,0.862574966790327,0.454119056525929,162.7148772853,53.9583333333333,157.862793697782,61.4906832298137,135.4693171986,65.5021834061135,Urban and land use planners,-0.115438500727802,-27.2455600867,-0.0401150017629987,-22.393476499182
2154,0.454275889007256,2.46847666043757,2.30660428746639,2.31856309979011,1.46676284125962,0.704860343141344,43.8124804729094,91.0416666666667,27.376094704375,92.5465838509317,29.6637494242285,92.7947598253275,Land surveyors,-0.0175309315866084,-14.1487310486809,-0.00248175974395834,2.2876547198535
2161,1.7733548057378,0.718059567411193,0.604664240051779,1.93739115495936,1.05352150353268,1.34679617716456,20.8433869592071,95.625,23.4577060072611,93.9958592132505,24.145181465425,94.1048034934498,"Mathematicians, statisticians and actuaries",0.0152019650655022,3.3017945062179,-0.00108944280199264,0.687475458163899
2171,3.05698168066497,2.90994632980524,2.6657522289539,5.1901430049618,3.38377249900744,2.29752786160355,7.57290836653386,98.9583333333334,18.5638710842286,95.4451345755694,16.3599554405482,96.7248908296943,Information systems analysts and consultants,0.0223344250363901,8.78704707401434,-0.0127975625412496,-2.2039156436804
2172,2.27318320787734,1.67118849930471,1.56739354373767,0.651317175038399,1.21114834248328,0.944696140990363,13.5767951497336,97.2916666666667,7.87039632266383,98.5507246376812,10.493264154134,97.8165938864629,Database analysts and data administrators,-0.00524927219796216,-3.0835309955996,0.00734130751218277,2.62286783147017
2174,2.87794033005087,3.86415709825571,1.48665261579199,6.96474268584275,2.81717128384129,1.3086795271627,5.61694601195991,99.5833333333333,4.30586848228041,99.7929606625259,5.52944015444015,99.5633187772926,Computer programmers and interactive media developers,0.000200145560407569,-0.0875058575197603,0.00229641885233303,1.22357167215974
2211,3.62987051382836,5.60175663208451,1.66201812364767,2.17562821976974,0.955796242814222,3.46893581063598,129.48782177263,63.9583333333334,159.200380935163,60.6625258799172,60.6418817116323,85.1528384279476,Chemical technologists and technicians,-0.211945050946143,-68.8459400609977,-0.244903125480304,-98.5584992235307
2212,1.42486802832687,0.227000428908835,0.366440531782898,5.30978041410939,0.608966325184187,1.28769795585149,52.5108196536065,88.125,84.7895615602585,82.1946169772257,94.4748536150231,78.6026200873363,Geological and mineral technologists and technicians,0.0952237991266376,41.9640339614166,0.0359199688988943,9.6852920547646
2221,4.00082608136536,1.99345066739394,0.230250180962651,4.06436563408117,0.927491786127151,1.23105188431479,141.223544077548,60.4166666666667,93.9185117711403,79.296066252588,108.204297347772,75.1091703056769,Biological technologists and technicians,-0.146925036390102,-33.019246729776,0.0418689594691113,14.2857855766317
2222,3.49063086000702,1.8298539431696,1.19439336938604,0.0354060052580537,0.017753520777581,4.46072364981289,375.719142550729,5.20833333333334,212.739785669553,38.3022774327122,219.095514279569,36.8995633187773,Agricultural and fish products inspectors,-0.31691229985444,-156.62362827116,0.0140271411393492,6.355728610016
2223,0.875145711535929,0.482871344084808,0.584621264337906,3.03238927963595,0.133347189249187,1.42909220194012,111.117059864974,74.5833333333333,93.5008790529761,79.7101449275362,110.495567740059,74.235807860262,Forestry technologists and technicians,0.00347525473071325,-0.621492124914994,0.0547433706727422,16.9946886870829
2224,0.490325452482015,0.874504743730733,0.532802641251414,1.73182928223337,0.801260606506776,1.75292287191723,156.65471438268,55.625,124.505313303331,69.7722567287785,115.122020939699,72.2707423580786,Conservation and fishery officers,-0.166457423580786,-41.532693442981,-0.0249848562930013,-9.38329236363199
2225,2.07234105622924,1.34002997478912,0.0541554552499868,0.858866260446487,0.143529276920541,0.697092715019554,403.008724224074,3.125,357.053977609614,12.2153209109731,355.194659772376,9.17030567685589,Landscape and horticulture technicians and specialists,-0.060453056768559,-47.814064451698,0.0304501523411719,-1.859317837238
2231,2.34722934914763,0.620360809000395,1.68064667464028,2.22851633031208,1.08080053818146,1.56507406040004,69.5951338813448,85,69.1529068364424,85.0931677018634,58.3624593439398,86.2445414847162,Civil engineering technologists and technicians,-0.0124454148471616,-11.232674537405,-0.011513737828528,-10.7904474925026
2232,2.12287097131063,0.80988654195099,1.08793910454967,4.062023341518,0.970427975507789,1.95530834460962,49.9131718487096,88.9583333333333,47.0417725219986,90.0621118012422,33.9383436935593,91.7030567685589,Mechanical engineering technologists and technicians,-0.0274472343522562,-15.9748281551503,-0.0164094496731672,-13.1034288284393
2233,0.738583350572017,1.16425959110018,1.16876232320264,1.43406530382162,2.50512915701633,0.586673299915152,44.7580856947916,90.625,25.4695576756288,92.7536231884058,23.8618791469522,94.3231441048035,Industrial engineering and manufacturing technologists and technicians,-0.0369814410480349,-20.8962065478394,-0.015695209163977,-1.6076785286766
2234,1.22588782657033,0.393983823694999,0.283883127360539,0.242487113059643,0.141104405789944,0.842989128043773,44.0263550681017,90.8333333333333,52.5938068856293,89.0269151138717,52.7330726491828,86.8995633187773,Construction estimators,0.0393377001455604,8.7067175810811,0.0212735179509434,0.139265763553503
2241,1.48863609603729,2.66976490439603,1.39915919073401,1.33373376750723,0.102663414885834,4.65988147116794,41.1143364923756,92.2916666666667,21.6320844259262,95.0310559006211,22.4155830256328,94.7598253275109,Electrical and electronics engineering technologists and technicians,-0.0246815866084425,-18.6987534667428,0.00271230573110201,0.783498599706601
2242,1.84231538013423,3.36607104056894,2.82197750377292,3.44967551168598,0.5041999900833,2.89504376521323,64.4648446412397,86.875,35.0205383463007,91.304347826087,34.2476749837002,91.4847161572052,Electronic service technicians (household and business equipment),-0.0460971615720524,-30.2171696575395,-0.00180368331118283,-0.772863362600504
2243,2.2778788152749,2.88557611472445,0.235350188865818,5.55625719570791,0.989200320519168,3.45202679595625,64.5950256868294,86.6666666666667,64.9563172054412,86.3354037267081,116.734184607474,71.6157205240175,Industrial instrument technicians and mechanics,0.150509461426492,52.1391589206446,0.147196832026906,51.7778674020328
2244,1.37874225589458,1.62426666458911,0.671152399054943,5.20795682603964,0.850317192910782,1.99699597625459,45.4613612924194,90.2083333333333,51.3236641976452,89.2339544513458,57.9111443088187,86.4628820960699,"Aircraft instrument, electrical and avionics mechanics, technicians and inspectors",0.0374545123726347,12.4497830163993,0.0277107235527589,6.5874801111735
2251,1.62183026437983,3.68477487145868,0.578849822384874,2.04137058206817,0.316037107525894,0.602839043091106,46.2592273070448,90,51.1892927905615,89.648033126294,36.4143137302598,91.0480349344978,Architectural technologists and technicians,-0.0104803493449782,-9.844913576785,-0.0140000180820382,-14.7749790603017
2252,2.43452755444118,3.44170503675141,0.480185811257823,2.20339226043238,0.415495286776316,2.68896654497597,36.9721225274818,92.9166666666667,16.9929068495762,96.0662525879917,12.3976854568763,97.3799126637555,Industrial designers,-0.0446324599708879,-24.5744370706055,-0.0131366007576374,-4.5952213926999
2253,2.55352021460884,2.85964728172226,0.722931852238785,4.4457833107258,0.172596826332962,0.465945024701288,48.2125912328797,89.5833333333333,43.6783258943894,90.6832298136646,38.4453411362413,89.9563318777293,Drafting technologists and technicians,-0.00372998544395925,-9.7672500966384,0.00726897935935339,-5.2329847581481
2254,3.94734379044947,0.145030387620434,0.297219918578819,0.296988978471143,1.41612474026831,0.71741544449503,103.85774203994,76.25,108.822507142731,75.9834368530021,51.2623154693459,88.2096069868996,Land survey technologists and technicians,-0.119596069868996,-52.5954265705941,-0.122261701338975,-57.5601916733851
2255,3.10294707231799,1.0443071223703,0.429272677506554,3.96143058164309,1.49313139827445,1.9283559943209,43.8078023251401,91.25,23.044947948676,94.4099378881988,21.0862654983881,95.1965065502183,Technical occupations in geomatics and meteorology,-0.0394650655021834,-22.721536826752,-0.00786568662019583,-1.9586824502879
2261,1.35608406819047,2.9371467997588,0.389190085305368,0.783826582117074,0.470187794928792,1.39222531581637,259.425214588031,28.75,208.960319922174,40.5797101449275,173.066571660239,49.1266375545852,Non-destructive testers and inspection technicians,-0.203766375545852,-86.358642927792,-0.0854692740965761,-35.893748261935
2262,2.32642002011675,3.76700689461906,2.51167147256813,2.76823371129866,1.10134572481973,0.804011694227572,113.659458636166,74.1666666666667,309.680259107132,19.8757763975155,150.239358217061,59.1703056768559,Engineering inspectors and regulatory officers,0.149963609898108,36.579899580895,-0.392945292793404,-159.440900890071
2263,2.05478570452781,2.19676113260334,0.198381336992417,4.18512831067869,0.686151945345444,2.38386017917549,98.1776747589218,79.375,98.1645694046427,78.0538302277433,59.375210317614,85.8078602620087,Inspectors in public and environmental health and occupational health and safety,-0.0643286026200873,-38.8024644413078,-0.0775403003426546,-38.7893590870287
